,year,night,frame,channel,path
9089,09,211,043,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_043_001_25_R.fits
9090,09,211,031,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_031_001_25_B.fits
9091,09,211,034,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_034_001_25_B.fits
9092,09,211,037,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_037_001_25_B.fits
9093,09,211,043,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_043_001_25_B.fits
9094,09,211,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/211/09_211_040_001_25_B.fits
9095,09,266,036,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_036_001_25_R.fits
9096,09,266,039,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_039_001_25_R.fits
9097,09,266,042,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_042_001_25_R.fits
9098,09,266,045,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_045_001_25_R.fits
9099,09,266,036,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_036_001_25_B.fits
9100,09,266,039,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_039_001_25_B.fits
9101,09,266,042,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_042_001_25_B.fits
9102,09,266,045,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/266/09_266_045_001_25_B.fits
9103,09,245,104,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/245/09_245_104_001_25_R.fits
9104,09,245,107,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/245/09_245_107_001_25_R.fits
9105,09,245,104,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/245/09_245_104_001_25_B.fits
9106,09,245,107,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/245/09_245_107_001_25_B.fits
9107,09,321,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_003_001_25_R.fits
9108,09,321,018,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_018_001_25_R.fits
9109,09,321,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_006_001_25_R.fits
9110,09,321,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_009_001_25_R.fits
9111,09,321,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_012_001_25_R.fits
9112,09,321,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_015_001_25_R.fits
9113,09,321,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_006_001_25_B.fits
9114,09,321,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_003_001_25_B.fits
9115,09,321,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_009_001_25_B.fits
9116,09,321,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_012_001_25_B.fits
9117,09,321,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_015_001_25_B.fits
9118,09,321,018,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/321/09_321_018_001_25_B.fits
9119,09,303,096,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_096_001_25_R.fits
9120,09,303,099,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_099_001_25_R.fits
9121,09,303,102,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_102_001_25_R.fits
9122,09,303,105,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_105_001_25_R.fits
9123,09,303,108,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_108_001_25_R.fits
9124,09,303,111,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_111_001_25_R.fits
9125,09,303,096,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_096_001_25_B.fits
9126,09,303,099,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_099_001_25_B.fits
9127,09,303,102,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_102_001_25_B.fits
9128,09,303,105,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_105_001_25_B.fits
9129,09,303,108,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_108_001_25_B.fits
9130,09,303,111,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/303/09_303_111_001_25_B.fits
9131,09,188,004,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_004_001_25_R.fits
9132,09,188,007,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_007_001_25_R.fits
9133,09,188,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_010_001_25_R.fits
9134,09,188,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_013_001_25_R.fits
9135,09,188,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_016_001_25_R.fits
9136,09,188,004,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_004_001_25_B.fits
9137,09,188,007,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_007_001_25_B.fits
9138,09,188,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_010_001_25_B.fits
9139,09,188,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_013_001_25_B.fits
9140,09,188,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/188/09_188_016_001_25_B.fits
9141,09,323,072,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_072_001_25_R.fits
9142,09,323,075,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_075_001_25_R.fits
9143,09,323,078,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_078_001_25_R.fits
9144,09,323,072,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_072_001_25_B.fits
9145,09,323,075,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_075_001_25_B.fits
9146,09,323,078,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/323/09_323_078_001_25_B.fits
9147,09,181,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_003_001_25_R.fits
9148,09,181,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_006_001_25_R.fits
9149,09,181,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_009_001_25_R.fits
9150,09,181,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_012_001_25_R.fits
9151,09,181,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_003_001_25_B.fits
9152,09,181,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_006_001_25_B.fits
9153,09,181,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_009_001_25_B.fits
9154,09,181,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/181/09_181_012_001_25_B.fits
9155,09,212,107,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_107_001_25_R.fits
9156,09,212,109,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_109_001_25_R.fits
9157,09,212,111,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_111_001_25_R.fits
9158,09,212,107,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_107_001_25_B.fits
9159,09,212,109,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_109_001_25_B.fits
9160,09,212,111,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/212/09_212_111_001_25_B.fits
9161,09,348,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_003_001_25_R.fits
9162,09,348,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_006_001_25_R.fits
9163,09,348,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_009_001_25_R.fits
9164,09,348,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_012_001_25_R.fits
9165,09,348,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_015_001_25_R.fits
9166,09,348,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_003_001_25_B.fits
9167,09,348,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_006_001_25_B.fits
9168,09,348,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_009_001_25_B.fits
9169,09,348,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_012_001_25_B.fits
9170,09,348,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/348/09_348_015_001_25_B.fits
9171,09,205,004,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_004_001_25_R.fits
9172,09,205,007,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_007_001_25_R.fits
9173,09,205,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_010_001_25_R.fits
9174,09,205,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_013_001_25_R.fits
9175,09,205,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_016_001_25_R.fits
9176,09,205,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_016_001_25_B.fits
9177,09,205,004,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_004_001_25_B.fits
9178,09,205,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_010_001_25_B.fits
9179,09,205,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/205/09_205_013_001_25_B.fits
9180,09,333,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_003_001_25_R.fits
9181,09,333,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_006_001_25_R.fits
9182,09,333,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_009_001_25_R.fits
9183,09,333,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_012_001_25_R.fits
9184,09,333,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_015_001_25_R.fits
9185,09,333,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_003_001_25_B.fits
9186,09,333,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_006_001_25_B.fits
9187,09,333,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_009_001_25_B.fits
9188,09,333,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_012_001_25_B.fits
9189,09,333,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/333/09_333_015_001_25_B.fits
9190,09,182,101,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/182/09_182_101_001_25_R.fits
9191,09,182,101,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/182/09_182_101_001_25_B.fits
9192,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_004_25_R.fits
9193,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_008_25_R.fits
9194,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_009_25_R.fits
9195,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_001_25_R.fits
9196,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_002_25_R.fits
9197,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_003_25_R.fits
9198,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_005_25_R.fits
9199,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_006_25_R.fits
9200,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_007_25_R.fits
9201,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_010_25_R.fits
9202,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_011_25_R.fits
9203,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_012_25_R.fits
9204,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_013_25_R.fits
9205,09,313,001,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_014_25_R.fits
9206,09,313,004,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_004_001_25_R.fits
9207,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_004_25_B.fits
9208,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_008_25_B.fits
9209,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_009_25_B.fits
9210,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_013_25_B.fits
9211,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_001_25_B.fits
9212,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_002_25_B.fits
9213,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_003_25_B.fits
9214,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_005_25_B.fits
9215,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_006_25_B.fits
9216,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_007_25_B.fits
9217,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_010_25_B.fits
9218,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_011_25_B.fits
9219,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_012_25_B.fits
9220,09,313,001,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/313/09_313_001_014_25_B.fits
9221,09,214,058,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_058_001_25_R.fits
9222,09,214,060,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_060_001_25_R.fits
9223,09,214,062,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_062_001_25_R.fits
9224,09,214,058,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_058_001_25_B.fits
9225,09,214,060,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_060_001_25_B.fits
9226,09,214,062,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/214/09_214_062_001_25_B.fits
9227,09,311,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_003_001_25_R.fits
9228,09,311,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_006_001_25_R.fits
9229,09,311,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_009_001_25_R.fits
9230,09,311,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_012_001_25_R.fits
9231,09,311,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_015_001_25_R.fits
9232,09,311,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_003_001_25_B.fits
9233,09,311,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_006_001_25_B.fits
9234,09,311,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_009_001_25_B.fits
9235,09,311,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_012_001_25_B.fits
9236,09,311,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/311/09_311_015_001_25_B.fits
9237,09,283,109,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_109_001_25_R.fits
9238,09,283,112,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_112_001_25_R.fits
9239,09,283,115,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_115_001_25_R.fits
9240,09,283,118,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_118_001_25_R.fits
9241,09,283,109,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_109_001_25_B.fits
9242,09,283,112,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_112_001_25_B.fits
9243,09,283,115,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_115_001_25_B.fits
9244,09,283,118,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/283/09_283_118_001_25_B.fits
9245,09,260,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_005_001_25_R.fits
9246,09,260,008,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_008_001_25_R.fits
9247,09,260,011,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_011_001_25_R.fits
9248,09,260,014,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_014_001_25_R.fits
9249,09,260,017,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_017_001_25_R.fits
9250,09,260,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_005_001_25_B.fits
9251,09,260,008,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_008_001_25_B.fits
9252,09,260,011,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_011_001_25_B.fits
9253,09,260,014,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_014_001_25_B.fits
9254,09,260,017,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/260/09_260_017_001_25_B.fits
9255,09,286,007,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_007_001_25_R.fits
9256,09,286,004,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_004_001_25_R.fits
9257,09,286,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_010_001_25_R.fits
9258,09,286,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_013_001_25_R.fits
9259,09,286,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_016_001_25_R.fits
9260,09,286,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_010_001_25_B.fits
9261,09,286,004,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_004_001_25_B.fits
9262,09,286,007,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_007_001_25_B.fits
9263,09,286,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_013_001_25_B.fits
9264,09,286,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/286/09_286_016_001_25_B.fits
9265,09,195,104,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_104_001_25_R.fits
9266,09,195,109,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_109_001_25_R.fits
9267,09,195,111,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_111_001_25_R.fits
9268,09,195,113,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_113_001_25_R.fits
9269,09,195,104,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_104_001_25_B.fits
9270,09,195,109,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_109_001_25_B.fits
9271,09,195,111,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_111_001_25_B.fits
9272,09,195,113,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/195/09_195_113_001_25_B.fits
9273,09,250,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_003_001_25_R.fits
9274,09,250,007,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_007_001_25_R.fits
9275,09,250,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_005_001_25_R.fits
9276,09,250,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_003_001_25_B.fits
9277,09,250,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_005_001_25_B.fits
9278,09,250,007,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/250/09_250_007_001_25_B.fits
9279,09,336,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_003_001_25_R.fits
9280,09,336,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_006_001_25_R.fits
9281,09,336,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_009_001_25_R.fits
9282,09,336,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_012_001_25_R.fits
9283,09,336,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_015_001_25_R.fits
9284,09,336,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_012_001_25_B.fits
9285,09,336,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_003_001_25_B.fits
9286,09,336,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_006_001_25_B.fits
9287,09,336,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_009_001_25_B.fits
9288,09,336,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/336/09_336_015_001_25_B.fits
9289,09,196,037,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/196/09_196_037_001_25_R.fits
9290,09,196,040,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/196/09_196_040_001_25_R.fits
9291,09,196,037,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/196/09_196_037_001_25_B.fits
9292,09,196,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/196/09_196_040_001_25_B.fits
9293,09,276,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_003_001_25_R.fits
9294,09,276,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_006_001_25_R.fits
9295,09,276,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_009_001_25_R.fits
9296,09,276,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_012_001_25_R.fits
9297,09,276,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_015_001_25_R.fits
9298,09,276,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_003_001_25_B.fits
9299,09,276,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_006_001_25_B.fits
9300,09,276,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_009_001_25_B.fits
9301,09,276,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_012_001_25_B.fits
9302,09,276,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/276/09_276_015_001_25_B.fits
9303,09,338,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_003_001_25_R.fits
9304,09,338,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_006_001_25_R.fits
9305,09,338,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_009_001_25_R.fits
9306,09,338,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_012_001_25_R.fits
9307,09,338,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_003_001_25_B.fits
9308,09,338,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_006_001_25_B.fits
9309,09,338,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_009_001_25_B.fits
9310,09,338,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/338/09_338_012_001_25_B.fits
9311,09,226,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/226/09_226_003_001_25_R.fits
9312,09,226,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/226/09_226_006_001_25_R.fits
9313,09,226,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/09/226/09_226_009_001_25_R.fits
